"NOMBRE"	"CALLE.Y.NUMERO"	"LOCALIDAD"	"MUNICIPIO"	"LAT_HITS"	"LNG_HITS"
"AMADO NERVO"	"CALLE 19 NA"	"SISAL"	"HUNUCMA"	"20.890559582237"	"-89.738369538726"
"ESCUELA SECUNDARIA TECNICA NUM. 34"	"CALLE 19 NA"	"SEYE"	"SEYE"	"21.160295150435"	"-89.1006482432845"
"CAMINO A LA ESCUELITA"	"CALLE 2-B 89"	"MERIDA"	"MERIDA"	"21.0612726743788"	"-89.4262341226111"
"CRISTOBAL COLON"	"CALLE 2 10"	"CHENCHE DE LAS TORRES"	"TEMAX"	"21.2061999239795"	"-88.8021154504878"
"BENITO JUAREZ GARCIA"	"CALLE 2 SN"	"X-CAN"	"CHEMAX"	"20.1737191379437"	"-89.0180362081111"
"FELIPE ALCOCER CASTILLO"	"CALLE 20"	"AKIL"	"AKIL"	"21.2080832474145"	"-89.3020129761138"
"MARGARITA MAZA DE JUAREZ"	"CALLE 20"	"CHICHIMILA"	"CHICHIMILA"	"21.1642839382539"	"-90.0374916395231"
"ROBERTO ARTURO HERNANDEZ WOLBRIE"	"CALLE 20"	"KIMBILA"	"IZAMAL"	"20.841200043382"	"-89.3635833743369"
"CRISTOBAL COLON"	"CALLE 20"	"MAYAPAN"	"MAYAPAN"	"21.0324921021736"	"-89.650873758144"
"JOSE VASCONCELOS"	"CALLE 20"	"MAYAPAN"	"MAYAPAN"	"21.1310752759559"	"-88.9823134522701"
"SANTIAGO PACHECO CRUZ"	"CALLE 20"	"MAYAPAN"	"MAYAPAN"	"20.8568168549582"	"-87.6626582819002"
"ZAZIL KUXTAL"	"CALLE 20"	"SEYE"	"SEYE"	"20.2584519513302"	"-89.3452898978582"
"MANUEL CEPEDA PERAZA"	"CALLE 20"	"SANTA CRUZ"	"SINANCHE"	"20.6321871640598"	"-88.2188900134395"
"JACINTO CANEK"	"CALLE 20"	"SUMA"	"SUMA"	"20.2951162339404"	"-89.0873664564538"
"MARGARITA MAZA DE JUAREZ"	"CALLE 20"	"TAHMEK"	"TAHMEK"	"20.9321678000168"	"-89.1254167301183"
"CARLOS ARANA MENDEZ"	"CALLE 20"	"TELCHAQUILLO"	"TECOH"	"20.4714579453893"	"-89.2080301093519"
"RAQUEL DZIB"	"CALLE 20"	"TEKIT"	"TEKIT"	"20.4671976874998"	"-89.2127171012793"
"DIEGO RIVERA"	"CALLE 20"	"TELCHAC PUERTO"	"TELCHAC PUERTO"	"20.4719100009723"	"-89.2150550204721"
"MANUEL ANTONIO AY"	"CALLE 20"	"TEPAKAN"	"TEPAKAN"	"20.8323638733709"	"-89.365566721559"
"CARLOS HERNAN PEREZ RIVERO"	"CALLE 20"	"TEPAKAN"	"TEPAKAN"	"20.8510726459067"	"-87.7463173325625"
"ALFONSO CASO ANDRADE"	"CALLE 20"	"YOKDZONOT"	"YAXCABA"	"21.0831060838582"	"-89.1451265539122"
"CUAUHTEMOC"	"CALLE 20"	"YOKDZONOT"	"YAXCABA"	"20.873072513982"	"-89.2476145509776"
"GUERRA DE CASTAS"	"CALLE 20-A"	"CHICHIMILA"	"CHICHIMILA"	"20.64489196015"	"-89.4700979119588"
"MIGUEL HIDALGO Y COSTILLA"	"CALLE 20-A"	"MERIDA"	"MERIDA"	"20.5433409249203"	"-89.3315693018741"
"LAZARO CARDENAS DEL RIO"	"CALLE 20-A 101"	"BACA"	"BACA"	"21.345610443982"	"-89.2363536003507"
"YUM KIN"	"CALLE 20-A 95"	"TIMUCUY"	"TIMUCUY"	"21.0470600475714"	"-89.0435239391021"
"MANUEL CEPEDA PERAZA"	"CALLE 20 100"	"YAXKUKUL"	"YAXKUKUL"	"21.0464192102328"	"-89.0351934607786"
"ANDRES QUINTANA ROO"	"CALLE 20 102"	"TEKANTO"	"TEKANTO"	"20.707485098173"	"-88.7276905130157"
"MANUEL CRESCENCIO REJON"	"CALLE 20 105"	"TEPAKAN"	"TEPAKAN"	"20.707145952806"	"-88.72980362344"
"EMILIANO ZAPATA"	"CALLE 20 108"	"TIXKUNCHEIL"	"BACA"	"20.624172656574"	"-88.2157097540464"
"JOSE VICTORIANO MOGUEL VERDE"	"CALLE 20 109 A"	"TEKAL DE VENEGAS"	"TEKAL DE VENEGAS"	"20.9378998867098"	"-89.6647026568112"
"JOSE VICTORIANO MOGUEL VERDE"	"CALLE 20 109 A"	"TEKAL DE VENEGAS"	"TEKAL DE VENEGAS"	"21.1191443308927"	"-89.3912938874526"
"JUSTO SIERRA MENDEZ"	"CALLE 20 109 NA"	"UMAN"	"UMAN"	"20.8134082297891"	"-89.5180800973875"
"EMILIANO ZAPATA"	"CALLE 20 111"	"UCI"	"MOTUL"	"21.0602231941529"	"-89.4263615467067"
"JOSE MARIA MORELOS Y PAVON"	"CALLE 20 222"	"SANTA ELENA"	"SANTA ELENA"	"21.0119894816455"	"-89.0976013573385"
"CARMEN SERDAN"	"CALLE 20 241"	"CHAPAB"	"CHAPAB"	"21.0515754492474"	"-89.0441344463231"
"SOR JUANA INES DE LA CRUZ"	"CALLE 20 40"	"AKIL"	"AKIL"	"21.085069215823"	"-89.3985573761254"
"JUEGO Y APRENDO"	"CALLE 20 452"	"MERIDA"	"MERIDA"	"21.0225702618532"	"-88.9405477856672"
"JOSEFA ORTIZ DE DOMINGUEZ"	"CALLE 20 52"	"SAHCABA"	"HOCABA"	"21.0100836258266"	"-88.9416337636755"
"VICTOR MANUEL MARTINEZ HERRERA"	"CALLE 20 86"	"CANSAHCAB"	"CANSAHCAB"	"20.8900979131159"	"-89.7389306205099"
"MANUEL JESUS CERVERA CAPISTRAN"	"CALLE 20 87"	"SINANCHE"	"SINANCHE"	"21.1239093789546"	"-89.2711494962753"
"ESTEFANIA CASTAÑEDA"	"CALLE 20 97"	"MAXCANU"	"MAXCANU"	"20.321293185244"	"-89.6434148811083"
"JOSE JESUS PATRON"	"CALLE 20 97"	"XOCCHEL"	"XOCCHEL"	"20.4533625428892"	"-89.4597250916346"
"ANTONIO MEDIZ BOLIO"	"CALLE 20 99 A"	"DZITYA"	"MERIDA"	"20.2671805497881"	"-89.3520395758108"
"GENERAL SALVADOR ALVARADO"	"CALLE 20 ANTIGUA CARRETERA CHUBURNA"	"MERIDA"	"MERIDA"	"20.9716287195618"	"-89.6858470013809"
"ANTONIO BETANCOURT PEREZ"	"CALLE 20 CARRETERA TAHMEK-HOCABA"	"TAHMEK"	"TAHMEK"	"20.7910634421863"	"-89.1827214831869"
"LUIS ALVAREZ BARRET"	"CALLE 20 NA"	"CHICHIMILA"	"CHICHIMILA"	"21.1512185909157"	"-89.1085161172147"
"ANDRES QUINTANA ROO"	"CALLE 20 SN"	"CALOTMUL"	"CALOTMUL"	"21.2228370136911"	"-89.180283029963"
"ANDRES QUINTANA ROO"	"CALLE 20 SN"	"CALOTMUL"	"CALOTMUL"	"20.5918156330154"	"-89.9889324016323"
"GENER ROBERTO SOSA SOSA"	"CALLE 21"	"BOKOBA"	"BOKOBA"	"20.8431230794087"	"-89.1829381176564"
"RITA CETINA GUTIERREZ"	"CALLE 21"	"CACALCHEN"	"CACALCHEN"	"21.0574142929478"	"-89.6789728778688"
"FELIPE CARRILLO PUERTO"	"CALLE 21"	"CHICXULUB PUEBLO"	"CHICXULUB PUEBLO"	"21.0363994862657"	"-89.6158497356287"
"MARIA MONTESSORI"	"CALLE 21"	"IZAMAL"	"IZAMAL"	"20.8682602873383"	"-89.2517026095133"
"ESTADO DE PUEBLA"	"CALLE 21"	"SITILPECH"	"IZAMAL"	"20.6271607082811"	"-88.2153135388149"
"RAYITOS DE SOL"	"CALLE 21"	"MERIDA"	"MERIDA"	"21.0222205929068"	"-88.171948818512"
"IGNACIO ZARAGOZA"	"CALLE 21"	"SAMAHIL"	"SAMAHIL"	"21.0272581506204"	"-88.1720496343988"
"PURA IRENE ESCALANTE"	"CALLE 21"	"SANTA ELENA"	"SANTA ELENA"	"21.0074356813537"	"-89.1796368702585"
"ITZCOALT"	"CALLE 21"	"BECANCHEN"	"TEKAX"	"20.9814693853642"	"-89.2320025076746"
"RUY JAVIER ESPINOSA AYORA"	"CALLE 21"	"TEKIT"	"TEKIT"	"21.1417192241736"	"-89.5153055890197"
"FELIPE CARRILLO PUERTO"	"CALLE 21"	"YOTHOLIN"	"TICUL"	"20.9266633359986"	"-89.0104492205499"
"MANUEL ALCALA MARTIN"	"CALLE 21-A"	"QUINTANA ROO"	"QUINTANA ROO"	"20.9437178294778"	"-88.9577249885537"
"PIPILA"	"CALLE 21 102"	"TIXKOCHOH"	"TEKANTO"	"21.0040074076698"	"-89.7176290543732"
"MOISES SAENZ"	"CALLE 21 102 NA"	"CANTAMAYEC"	"CANTAMAYEC"	"20.8777669366151"	"-89.8876451086585"
"JOSE E TORRES CERVANTES"	"CALLE 21 103"	"BACA"	"BACA"	"20.3323009325323"	"-89.644044527704"
"GUILLERMO PRIETO"	"CALLE 21 104"	"TEKANTO"	"TEKANTO"	"19.8781040474977"	"-89.2187551277348"
"KUKULCAN"	"CALLE 21 107"	"HOMUN"	"HOMUN"	"20.5348140695874"	"-89.3420219926962"
"BERTHA VON GLUMER"	"CALLE 21 108"	"TAHMEK"	"TAHMEK"	"20.329181480768"	"-89.4471717600719"
"JOSE MA MORELOS Y PAVON"	"CALLE 21 111"	"CACALCHEN"	"CACALCHEN"	"20.8669550100867"	"-88.6347984983788"
"CUQUIN"	"CALLE 21 111 C"	"MERIDA"	"MERIDA"	"21.0132139811657"	"-89.080207351263"
"HANS CHRISTIAN ANDERSEN"	"CALLE 21 115"	"TINUM"	"TINUM"	"20.4658646224856"	"-89.0763309347874"
"MOISES SAENZ"	"CALLE 21 118"	"HOCABA"	"HOCABA"	"21.1103758230469"	"-89.3987672108139"
"MANUEL CEPEDA PERAZA"	"CALLE 21 126"	"YAXCABA"	"YAXCABA"	"21.0159224815377"	"-89.1041586607368"
"VICTOR MANUEL CERVERA PACHECO"	"CALLE 21 139"	"PETO"	"PETO"	"20.7461427984828"	"-89.2900332935414"
"JOSE MARIA MORELOS Y PAVON"	"CALLE 21 139"	"PETO"	"PETO"	"20.873354241497"	"-89.2489140882992"
"RAFAEL RAMIREZ CASTAÑEDA"	"CALLE 21 269"	"TICUL"	"TICUL"	"20.9897756257678"	"-89.2208578847048"
"GUARDERIA PARTICIPATIVA NUM. 214 CANACINTRA DELEGACION YUCATAN"	"CALLE 21 444"	"MERIDA"	"MERIDA"	"21.0061409656284"	"-89.7189324724667"
"OCTAVIO PAZ"	"CALLE 21 82 A"	"MERIDA"	"MERIDA"	"20.7721382812256"	"-88.3966092985908"
"AQUILES SERDAN"	"CALLE 21 88"	"MOCOCHA"	"MOCOCHA"	"20.81156662825"	"-89.2400869849436"
"IGNACIO ZARAGOZA"	"CALLE 21 92"	"BOKOBA"	"BOKOBA"	"20.5498600139412"	"-88.8312008004249"
"ALBERTO ECHEVERRIA FERRAEZ"	"CALLE 21 92"	"HOCABA"	"HOCABA"	"20.1241040885318"	"-88.9103310200384"
"GABRIEL NAVARRETE PEREYRA"	"CALLE 21 99"	"BOKOBA"	"BOKOBA"	"20.1078149708789"	"-88.9165898081886"
"ESTADO DE VERACRUZ"	"CALLE 21 99"	"DZONCAUICH"	"DZONCAUICH"	"20.3909394716539"	"-89.5227604751673"
"ESTADO DE VERACRUZ"	"CALLE 21 99"	"DZONCAUICH"	"DZONCAUICH"	"20.921108465023"	"-89.6782760040414"
"DESPERTAR INFANTIL"	"CALLE 21 99 A"	"TIXKUNCHEIL"	"BACA"	"20.9847144394613"	"-89.6808629312651"
"LUIS DONALDO COLOSIO MURRIETA"	"CALLE 21 CARRETERA A SANTA TERESA"	"UCI"	"MOTUL"	"21.1182060054353"	"-89.4553803153915"
"BERTA MARIA GONZALEZ RODRIGUEZ"	"CALLE 21 NA"	"CELESTUN"	"CELESTUN"	"21.0087911720823"	"-89.1783803183463"
"OCTAVIO PAZ"	"CALLE 21 SALIDA CARRETERA A YAXCABA"	"TABI"	"SOTUTA"	"20.8176364349114"	"-89.2365310946066"
"ELMER ORLANDO GOROCICA LARA"	"CALLE 21 SN"	"UCU"	"UCU"	"21.0059458653703"	"-89.1715583067257"
"EMILIANO ZAPATA"	"CALLE 22"	"BUCTZOTZ"	"BUCTZOTZ"	"21.1237277655623"	"-88.8898280205667"
"GONZALO CAMARA ZAVALA"	"CALLE 22"	"CONKAL"	"CONKAL"	"21.1232887226467"	"-88.8887903564521"
"JOSE VASCONCELOS"	"CALLE 22"	"X-CAN"	"CHEMAX"	"21.0814771636323"	"-89.3997265297276"
"ROSARIO CASTELLANOS"	"CALLE 22"	"ESPITA"	"ESPITA"	"21.1316743572346"	"-89.2692865497092"
"ESCUELA SECUNDARIA TECNICA NUM. 47"	"CALLE 22"	"MANI"	"MANI"	"20.8611983699453"	"-90.3921876606324"
"ESTEFANIA CASTAÑEDA"	"CALLE 22"	"MOLAS"	"MERIDA"	"20.5969794746342"	"-88.8962032025921"
"LOL TUN"	"CALLE 22"	"TEKAL DE VENEGAS"	"TEKAL DE VENEGAS"	"21.0295116014802"	"-89.7475518723773"
"FRANCISCO I. MADERO"	"CALLE 22"	"TEKANTO"	"TEKANTO"	"21.204983191746"	"-88.7920203838054"
"MANUEL AVILA CAMACHO"	"CALLE 22"	"TETIZ"	"TETIZ"	"21.0654183961108"	"-89.5233484721496"
"FELIPE CARRILLO PUERTO"	"CALLE 22 101"	"KANTUNIL"	"KANTUNIL"	"20.8592578556157"	"-87.6587833859502"
"DELIA MARIA PINELO RODRIGUEZ"	"CALLE 22 159"	"UMAN"	"UMAN"	"21.0162152012139"	"-88.2960463691301"
"MANUELA OLIVARES"	"CALLE 22 200 NA"	"ESPITA"	"ESPITA"	"20.3886438105614"	"-89.4037899805759"
"LOL BEH"	"CALLE 22 92 C"	"HUHI"	"HUHI"	"20.8136394959591"	"-89.6279916810426"
"EMILIANO ZAPATA"	"CALLE 22 95"	"HOLCA"	"KANTUNIL"	"21.0136764466472"	"-88.9444563971438"
"GABINO DE J VAZQUEZ"	"CALLE 22 99"	"TETIZ"	"TETIZ"	"21.0037645723928"	"-89.1008490963351"
"HERMENEGILDO GALEANA"	"CALLE 22 NA"	"YAXCABA"	"YAXCABA"	"20.9535598194347"	"-89.9310985237918"
"MIGUEL HIDALGO Y COSTILLA"	"CALLE 23"	"AKIL"	"AKIL"	"20.7998007952679"	"-89.0471728947396"
"NACHI COCOM"	"CALLE 23"	"AKIL"	"AKIL"	"20.8668910540092"	"-89.7518297838005"
"LUIS PASTEUR"	"CALLE 23"	"CANSAHCAB"	"CANSAHCAB"	"21.0235563986546"	"-88.2957798161447"
"CHILAM BALAM"	"CALLE 23"	"CHUMAYEL"	"CHUMAYEL"	"20.7304435291044"	"-89.164034564422"
"VICTOR MANUEL GUTIERREZ ARCEO"	"CALLE 23"	"DZONCAUICH"	"DZONCAUICH"	"20.7559653567646"	"-88.9239531774474"
"ANDREA AGUILAR DE CUEVAS"	"CALLE 23"	"HOCTUN"	"HOCTUN"	"20.9680297372708"	"-89.9355264052122"
"NETZAHUALCOYOTL"	"CALLE 23"	"KANTUNIL"	"KANTUNIL"	"20.5481500708968"	"-88.820651246375"
"AURELIANO ESQUIVEL CASAS"	"CALLE 23"	"KANTUNIL"	"KANTUNIL"	"20.2640762649552"	"-89.3398654208362"
"JULIO DE LA FUENTE"	"CALLE 23"	"TIPIKAL"	"MANI"	"20.2617149224898"	"-89.3468662085301"
"ORENCIO ITZA"	"CALLE 23"	"MAYAPAN"	"MAYAPAN"	"21.143971183807"	"-89.1097439727879"
"AGUSTIN FRANCO VILLANUEVA"	"CALLE 23"	"SAN JOSE TZAL"	"MERIDA"	"20.4288371105982"	"-89.3029948650475"
"JUSTO SIERRA MENDEZ"	"CALLE 23"	"SANTA ELENA"	"SANTA ELENA"	"21.1242600173072"	"-88.8868877282685"
"ISABEL MARIA PEREZ DE RIVERO"	"CALLE 23-A"	"PROGRESO"	"PROGRESO"	"20.8639418204888"	"-89.1995269754318"
"CENTRO EDUCATIVO EL MUNDO DE LOS NIÑOS"	"CALLE 23-A 323"	"MERIDA"	"MERIDA"	"20.7910616738948"	"-89.0368581903245"
"NICOLAS PENICHE DZUL"	"CALLE 23 100"	"SUCILA"	"SUCILA"	"20.7996883359152"	"-89.0387588243466"
"VICTOR GALLO MARTINEZ"	"CALLE 23 100"	"TIMUCUY"	"TIMUCUY"	"20.4064703263743"	"-89.3455921542104"
"LEONARDO DA VINCI"	"CALLE 23 105"	"TELCHAC"	"TELCHAC PUEBLO"	"20.4711553035834"	"-89.2097097162742"
"MI PATRIA"	"CALLE 23 110"	"TIMUCUY"	"TIMUCUY"	"20.8197583021194"	"-89.6568421208412"
"TIBURCIO FLOTA"	"CALLE 23 12"	"TIXMEHUAC"	"TIXMEHUAC"	"20.330044208218"	"-89.651185473182"
"SYLVANA"	"CALLE 23 124 A"	"VALLADOLID"	"VALLADOLID"	"21.2900339871273"	"-89.6435182676287"
"SYLVANA"	"CALLE 23 124 A"	"VALLADOLID"	"VALLADOLID"	"20.9211686701344"	"-89.6387979975052"
"FAUSTINO GARCIA FRANCO"	"CALLE 23 187"	"MUNA"	"MUNA"	"21.1560844193968"	"-88.3177961813549"
"RAFAEL RAMIREZ CASTAÑEDA"	"CALLE 23 188"	"ESPITA"	"ESPITA"	"20.8117290034064"	"-89.5156161027098"
"NIÑOS HEROES"	"CALLE 23 188"	"ESPITA"	"ESPITA"	"21.2028961600527"	"-89.2726863922824"
"IGNACIO ALDAMA"	"CALLE 23 200 A"	"MUNA"	"MUNA"	"20.8098203397775"	"-89.5088193079447"
"ARCO IRIS DE MUNA"	"CALLE 23 203"	"MUNA"	"MUNA"	"20.2315678234559"	"-89.103252602535"
"JUSTO SIERRA MENDEZ"	"CALLE 23 204"	"KANTUNIL"	"KANTUNIL"	"20.6841504301372"	"-88.1834466154316"
"JOSE MONTES DE OCA"	"CALLE 23 209"	"MERIDA"	"MERIDA"	"20.6927446561048"	"-88.1989557547491"
"ALFREDO PENICHE EROSA"	"CALLE 23 47"	"CALOTMUL"	"CALOTMUL"	"20.4778885554678"	"-89.7011201130325"
"FRANCISCO I. MADERO"	"CALLE 23 90"	"TUNKAS"	"TUNKAS"	"21.0198758418321"	"-88.3040577714745"
"JOSE MARIA MORELOS Y PAVON"	"CALLE 23 95"	"OPICHEN"	"OPICHEN"	"21.0206383734706"	"-88.2949171356145"
"MARCELINA SILVA DE ARCEO"	"CALLE 23 SN"	"VALLADOLID"	"VALLADOLID"	"20.484497576496"	"-89.7078072814463"
"HERNAN CORTES"	"CALLE 24"	"CHOCHOLA"	"CHOCHOLA"	"20.4956423948824"	"-89.7086146714678"
"SASIL JA'"	"CALLE 24"	"DZAN"	"DZAN"	"20.7979183845659"	"-89.0260271778621"
"BENITO JUAREZ GARCIA"	"CALLE 24"	"HOLCA"	"KANTUNIL"	"21.0073090774846"	"-89.6297661885957"
"ITZ CAAN"	"CALLE 24"	"MAYAPAN"	"MAYAPAN"	"21.0247864690345"	"-88.1830259637255"
"ROMULO ROZO"	"CALLE 24"	"DZUNUNCAN"	"MERIDA"	"20.9034577210182"	"-88.7581658067595"
"FELIPE CARRILLO PUERTO"	"CALLE 24"	"SAMAHIL"	"SAMAHIL"	"20.9491849339734"	"-89.6803470785482"
"MARCIAL CERVERA BUENFIL"	"CALLE 24 110"	"CONKAL"	"CONKAL"	"20.5550920875908"	"-89.8508618849465"
"GUARDERIA PARTICIPATIVA NUM. 326 SERVICIOS DE GUARDERIA A LA NIÑEZ CAN"	"CALLE 24 188 B"	"MERIDA"	"MERIDA"	"20.7030027875315"	"-88.2011370333288"
"JUAN ESCUTIA"	"CALLE 24 203 B"	"HUNUCMA"	"HUNUCMA"	"20.7359645269174"	"-89.8328508954035"
"NIÑOS HEROES"	"CALLE 24 222"	"HUNUCMA"	"HUNUCMA"	"20.3929261459615"	"-89.4614357679605"
"AGUSTIN MELGAR"	"CALLE 24 268 C"	"IZAMAL"	"IZAMAL"	"20.7557092764761"	"-88.9248664339643"
"FELIPE CARRILLO PUERTO"	"CALLE 24 93"	"HOMUN"	"HOMUN"	"20.4669936576386"	"-89.2138958354034"
"JUAN N ALVAREZ"	"CALLE 24 93"	"HOMUN"	"HOMUN"	"20.8625756193008"	"-89.654319111341"
"DR. FABIAN VALLADO ESCALANTE"	"CALLE 24 CARRETERA A SUCILA"	"ESPITA"	"ESPITA"	"20.8814739406667"	"-89.8879290551679"
"EMILIANO ZAPATA"	"CALLE 24 NA"	"SAMAHIL"	"SAMAHIL"	"21.0797767750054"	"-89.517292277765"
"LUIS DONALDO COLOSIO MURRIETA"	"CALLE 24 NA"	"TETIZ"	"TETIZ"	"20.9242507645966"	"-89.6654056213349"
"JOSEFINA RAMOS DEL RIO"	"CALLE 25"	"ACANCEH"	"ACANCEH"	"21.0084169447478"	"-89.8956003980014"
"U NE'EK SAAMAL"	"CALLE 25"	"CHEMAX"	"CHEMAX"	"21.0020361316682"	"-89.8906143825424"
"BENITO JUAREZ GARCIA"	"CALLE 25"	"MANI"	"MANI"	"20.9392172301481"	"-89.0274605147515"
"GVC CENTRO UNIVERSAL PARA NIÑOS ACTIVOS Y SOCIALES 036"	"CALLE 25"	"MERIDA"	"MERIDA"	"20.7349711988978"	"-89.2910643617031"
"AGUSTIN MELGAR"	"CALLE 25"	"SACALUM"	"SACALUM"	"20.7394359686557"	"-89.2925000022661"
"JUAN GARCIA PONCE"	"CALLE 25"	"UAYMA"	"UAYMA"	"21.0141166108584"	"-88.3102920291619"
"TIERRA Y LIBERTAD"	"CALLE 25-A"	"UMAN"	"UMAN"	"20.8867593556234"	"-89.8849405884415"
"CENTRO EDUCATIVO INFANCIA FELIZ"	"CALLE 25-A 330"	"MERIDA"	"MERIDA"	"20.9576507742411"	"-89.9398692710163"
"COLEGIO DE MEXICO"	"CALLE 25-B 291"	"MERIDA"	"MERIDA"	"20.8153543751806"	"-89.4613714028685"
"CENTRO EDUCATIVO CARITA FELIZ"	"CALLE 25-B 448"	"MERIDA"	"MERIDA"	"20.6592760667292"	"-87.9363815516038"
"LEONA VICARIO"	"CALLE 25 186"	"PUSTUNICH"	"TICUL"	"20.3933795660059"	"-89.3933577991831"
"GAUDENCIO PERAZA ESQUILIANO"	"CALLE 25 186"	"TICUL"	"TICUL"	"20.970940853119"	"-89.6355590097283"
"FELIPE CARRILLO PUERTO"	"CALLE 25 189"	"PUSTUNICH"	"TICUL"	"20.4935682920223"	"-89.5909909143495"
"BENITO JUAREZ GARCIA"	"CALLE 25 230"	"MAMA"	"MAMA"	"20.7214028558048"	"-88.3157771575531"
"DR. JAIME TORRES BODET"	"CALLE 25 252 A"	"MUNA"	"MUNA"	"20.8747598117328"	"-89.7347500119482"
"FELIPE CARRILLO PUERTO"	"CALLE 25 77"	"TEYA"	"TEYA"	"20.9985604403076"	"-89.5478719174072"
"MARIA DEL TRANSITO NOVELO"	"CALLE 25 86"	"DZITAS"	"DZITAS"	"20.9536143387405"	"-89.678563747383"
"SECUNDARIA NUM. 78"	"CALLE 25 CARRETERA MAMA"	"CHAPAB"	"CHAPAB"	"20.9511795469273"	"-89.7028400942851"
"SANTIAGO MENDEZ GIL"	"CALLE 26"	"CHAPAB"	"CHAPAB"	"20.3663702392842"	"-89.5072293280955"
"FRANCISCO I. MADERO"	"CALLE 26"	"HUNUCMA"	"HUNUCMA"	"20.4016462518555"	"-89.5448906705586"
"DOROTEO ARANGO"	"CALLE 26"	"MANI"	"MANI"	"20.3693051112079"	"-89.5127052990329"
"JUAN ENRIQUE DUNANT"	"CALLE 26"	"MERIDA"	"MERIDA"	"20.4766432049521"	"-89.3591787618579"
"EL PIPILA"	"CALLE 26"	"KINI"	"MOTUL"	"20.4805307523947"	"-89.6965961815704"
"EL PETEN"	"CALLE 26"	"QUINTANA ROO"	"QUINTANA ROO"	"20.9336084132886"	"-89.5167499394245"
"PASTOR RAMIREZ COELLO"	"CALLE 26"	"SACALUM"	"SACALUM"	"21.0520364037632"	"-89.0814861203516"
"U CHEEL KA'AN"	"CALLE 26"	"SOTUTA"	"SOTUTA"	"20.8438724585036"	"-88.5310117344849"
"JESUS REYES HEROLES"	"CALLE 26-A"	"MERIDA"	"MERIDA"	"20.4640909265461"	"-89.4568120659793"
"ESPERANZA GARCIA DE NYSSEN"	"CALLE 26-A 206"	"MOTUL DE CARRILLO PUERTO"	"MOTUL"	"20.4634392852863"	"-89.4641481217098"
"BENITO JUAREZ GARCIA"	"CALLE 26 102"	"DZIDZANTUN"	"DZIDZANTUN"	"21.0081205117512"	"-89.8677332750844"
"JEAN PEAGET"	"CALLE 26 103"	"DZEMUL"	"DZEMUL"	"20.3810742797178"	"-89.390511213199"
"GABRIELA MISTRAL"	"CALLE 26 111"	"KINI"	"MOTUL"	"20.915485332173"	"-89.6227746158251"
"LAZARO CARDENAS DEL RIO"	"CALLE 26 120"	"TUNKAS"	"TUNKAS"	"21.1273927009757"	"-89.3134714160802"
"SALVADOR ALVARADO"	"CALLE 26 127"	"HUNUCMA"	"HUNUCMA"	"20.8644909505696"	"-88.626333459742"
"ESTADO DE MICHOACAN"	"CALLE 26 163"	"ESPITA"	"ESPITA"	"20.4897677380687"	"-89.5898558075725"
"PRUDENCIO PATRON PENICHE"	"CALLE 26 163"	"ESPITA"	"ESPITA"	"20.6035629863941"	"-89.0120100197923"
"YOC-CHEEN-AB"	"CALLE 26 182"	"TEABO"	"TEABO"	"20.9829415298267"	"-89.5350960973135"
"MI SEGUNDO HOGAR"	"CALLE 26 254"	"MERIDA"	"MERIDA"	"21.0914418217266"	"-89.2764418139743"
"AMERICO VESPUCIO"	"CALLE 26 254"	"MERIDA"	"MERIDA"	"21.2393038501433"	"-89.0480798066416"
"JOSE DE LA LUZ MENA Y ALCOCER"	"CALLE 26 254"	"MERIDA"	"MERIDA"	"21.2138381780792"	"-89.313675695348"
"CONSORCIO EDUCATIVO DEL MAYAB GVU-1359"	"CALLE 26 266"	"MERIDA"	"MERIDA"	"21.1347964901671"	"-89.3127834466495"
"ENRIQUE DIAZ VILLAMIL"	"CALLE 26 96"	"TIXKOKOB"	"TIXKOKOB"	"20.9078982533142"	"-88.7453237324185"
"RAMIRO RODRIGUEZ AGUAYO"	"CALLE 26 CARRETERA A TEKAL DE VENEGAS"	"TEMAX"	"TEMAX"	"21.0266460970744"	"-89.8596043866926"
"EMILIANO ZAPATA"	"CALLE 26 CARRETERA MERIDA-HUNUCMA NA"	"HUNUCMA"	"HUNUCMA"	"21.0238938160097"	"-88.3018115667666"
"EMILIANO ZAPATA"	"CALLE 26 CARRETERA MERIDA-HUNUCMA NA"	"HUNUCMA"	"HUNUCMA"	"21.006776146552"	"-88.2991971365612"
"CUAUHTEMOC"	"CALLE 26 CARRETERA POSTUNICH-TABI"	"PUSTUNICH"	"TICUL"	"20.3929878603305"	"-89.2814122044781"
"ADOLFO LOPEZ MATEOS"	"CALLE 27"	"CHICHIMILA"	"CHICHIMILA"	"20.9796068508072"	"-89.574513374859"
"K'UK'ULCAN"	"CALLE 27"	"DZITAS"	"DZITAS"	"20.8867916727317"	"-89.6278947441634"
"ENRIQUE REBSAMEN"	"CALLE 27"	"PROGRESO"	"PROGRESO"	"20.9582641838444"	"-89.6434352149617"
"ANDRES QUINTANA ROO"	"CALLE 27"	"CHICXULUB (CHICXULUB PUERTO)"	"PROGRESO"	"20.9229425253102"	"-89.6136300323285"
"ANDRES QUINTANA ROO"	"CALLE 27"	"CHICXULUB (CHICXULUB PUERTO)"	"PROGRESO"	"20.9949567204445"	"-89.3835484815223"
"PEDRO PABLO GOMEZ"	"CALLE 27"	"SOTUTA"	"SOTUTA"	"21.1451615539709"	"-88.9380310027315"
