"NOMBRE"	"CALLE.Y.NUMERO"	"LOCALIDAD"	"MUNICIPIO"	"LAT_HITS"	"LNG_HITS"
"MIGUEL HIDALGO Y COSTILLA"	""	"EL CUYO"	"TIZIMIN"	"21.5141616988557"	"-87.6663718369246"
"CONSUELO ZAVALA CASTILLO"	""	"CHAN SAN ANTONIO"	"TIZIMIN"	"21.2233868218241"	"-88.2413631778485"
"IGNACIO RAMIREZ"	""	"DZONOT CARRETERO"	"TIZIMIN"	"21.4022698747833"	"-87.8750847218908"
"JUAN RIVERO GUTIERREZ"	""	"MOCTEZUMA"	"TIZIMIN"	"21.4126256024033"	"-87.7056711678346"
"HEROE DE NACOZARI"	""	"SUCOPO"	"TIZIMIN"	"21.1591595258375"	"-88.0499327151673"
"SECUNDARIA COMUNITARIA"	""	"KABICHEN"	"TIZIMIN"	"21.1491369347245"	"-87.9559741857072"
"PREESCOLAR COMUNITARIO"	""	"SAN JOSE PIBTUCH"	"TUNKAS"	"20.9471336906481"	"-88.6742921833778"
"EMILIANO ZAPATA"	""	"SAN JOSE PIBTUCH"	"TUNKAS"	"20.9458722819813"	"-88.6743695651259"
"CARLOS A. CARRILLO"	""	"SAN ANTONIO CHUC"	"TUNKAS"	"20.8161035390662"	"-88.7792418460741"
"PEDRO MARIA ANAYA"	""	"TZUCACAB"	"TZUCACAB"	"20.0685591024043"	"-89.0565049178343"
"GUADALUPE VICTORIA"	""	"TZUCACAB"	"TZUCACAB"	"20.0768443174307"	"-89.0575251638442"
"CINCO DE FEBRERO"	""	"TZUCACAB"	"TZUCACAB"	"20.0711854749494"	"-89.047071463456"
"NIÑOS HEROES"	""	"CORRAL"	"TZUCACAB"	"19.81095110034"	"-89.0033855727182"
"FRANCISCO JAVIER MINA"	""	"EK-BALAM"	"TZUCACAB"	"20.1249064043565"	"-89.0658354093586"
"1 DE MAYO"	""	"TZUCACAB"	"TZUCACAB"	"20.0682850815131"	"-89.0429037886168"
"IGNACIO MANUEL ALTAMIRANO"	""	"CORRAL"	"TZUCACAB"	"19.8092311724464"	"-89.0021334031508"
"NUEVA CREACION"	""	"EK-BALAM"	"TZUCACAB"	"20.1251270817117"	"-89.0654286911815"
"MIGUEL HIDALGO Y COSTILLA"	""	"UAYMA"	"UAYMA"	"20.7166542297861"	"-88.3206101712626"
"FELIPE ELOY ALCOCER CORONADO"	""	"UAYMA"	"UAYMA"	"20.7224980739321"	"-88.3119345223369"
"NETZAHUALCOYOTL"	""	"UCU"	"UCU"	"21.0340778255726"	"-89.7405927533167"
"JACINTO PAT"	""	"YAXCHE DE PEON"	"UCU"	"21.0431660459458"	"-89.7544883739019"
"CECILIO CHI"	""	"BOLON"	"UMAN"	"20.8509827022542"	"-89.8268972450036"
"VALENTIN GOMEZ FARIAS"	""	"DZIBIKAK"	"UMAN"	"20.9039080458314"	"-89.7970418832069"
"MARGARITA MAZA DE JUAREZ"	""	"OXHOLON"	"UMAN"	"20.8735592109982"	"-89.8084239869656"
"MELCHOR OCAMPO"	""	"POXILA"	"UMAN"	"20.8223520618651"	"-89.8079500150674"
"LAZARO CARDENAS DEL RIO"	""	"SAN ANTONIO CHUM"	"UMAN"	"20.8739288767664"	"-89.8595470161304"
"JUAN DE DIOS PEZA"	""	"TANIL"	"UMAN"	"20.8897369153017"	"-89.7101834980408"
"PREESCOLAR COMUNITARIO"	""	"TEBEC"	"UMAN"	"20.8455936659059"	"-89.7077778163221"
"JOSE MARIA ITURRALDE TRACONIS"	""	"TICIMUL"	"UMAN"	"20.5973697505518"	"-88.5535353563267"
"FRANCISCO GONZALEZ BOCANEGRA"	""	"XTEPEN"	"UMAN"	"20.8246016815782"	"-89.7447728052951"
"JUANA INES DE LA CRUZ"	""	"YAXCOPOIL"	"UMAN"	"20.7456409156366"	"-89.7247796091301"
"CUAUHTEMOC"	""	"HUNXECTAMAN"	"UMAN"	"20.9064887902262"	"-89.7388033214211"
"VICENTE GUERRERO"	""	"OXCUM"	"UMAN"	"20.9467906362622"	"-89.7627495773755"
"SOR JUANA INES DE LA CRUZ"	""	"POXILA"	"UMAN"	"20.8155140378616"	"-89.803715158299"
"MIGUEL HIDALGO Y COSTILLA"	""	"SAN ANTONIO CHUM"	"UMAN"	"20.8788084326156"	"-89.8598945391155"
"VICENTE GUERRERO"	""	"TANIL"	"UMAN"	"20.8889286657177"	"-89.7079914003152"
"NACHI COCOM"	""	"TEBEC"	"UMAN"	"20.8430876204695"	"-89.7084027279464"
"MIGUEL HIDALGO Y COSTILLA"	""	"XTEPEN"	"UMAN"	"20.8209102303706"	"-89.7429452548816"
"JOSE GONZALEZ BOCANEGRA"	""	"BOLON"	"UMAN"	"20.849900713719"	"-89.8371590153575"
"TIERRA Y LIBERTAD"	""	"DZIBIKAK"	"UMAN"	"20.899595941744"	"-89.7917762645657"
"RAMON LOPEZ VELARDE"	""	"POXILA"	"UMAN"	"20.8163218985426"	"-89.8054967244872"
"FRANCISCO JAVIER MINA"	""	"SAN ANTONIO CHUM"	"UMAN"	"20.8782560697581"	"-89.8595354697258"
"ALFONSO VILLA ROJAS"	""	"TEBEC"	"UMAN"	"20.845089873678"	"-89.7080723250799"
"QUETZALCOATL"	""	"TICIMUL"	"UMAN"	"20.5977304765166"	"-88.5540918959016"
"HISPANO MEXICANO DEL SURESTE"	""	"VALLADOLID"	"VALLADOLID"	"20.6786437243493"	"-88.209424686055"
"20 DE NOVIEMBRE"	""	"DZITNUP"	"VALLADOLID"	"20.6443106216261"	"-88.2447116264275"
"24 DE FEBRERO"	""	"EBTUN"	"VALLADOLID"	"20.6687013204951"	"-88.2595808861433"
"RAFAEL CHAZARO PEREZ"	""	"PIXOY"	"VALLADOLID"	"20.717930013582"	"-88.2619736680577"
"CECILIO CHI"	""	"POPOLA"	"VALLADOLID"	"20.7390331406128"	"-88.238084315103"
"JACINTO CANEK"	""	"POPOLA"	"VALLADOLID"	"20.729518303701"	"-88.2411466638972"
"ADOLFO CISNEROS CAMARA"	""	"TAHMUY"	"VALLADOLID"	"20.7607360512998"	"-88.1407688810256"
"JOSE MARIA MORELOS Y PAVON"	""	"TESOCO"	"VALLADOLID"	"20.7208682508593"	"-88.1544419506241"
"FRANCISCO I. MADERO"	""	"TIKUCH"	"VALLADOLID"	"20.7010697796282"	"-88.1174632990924"
"JOSE DE SAN MARTIN"	""	"TIXHUALACTUN"	"VALLADOLID"	"20.6396789849925"	"-88.1412340414407"
"NIÑOS HEROES"	""	"XUILUB"	"VALLADOLID"	"20.915134816079"	"-88.4196860754686"
"SOR JUANA INES DE LA CRUZ"	""	"YALCOBA"	"VALLADOLID"	"20.7918698559312"	"-88.0411801767089"
"PREESCOLAR INDIGENA PAEPI"	""	"TEPAKAN"	"VALLADOLID"	"21.052309167789"	"-89.0377468183016"
"JOSE MARIA MORELOS Y PAVON"	""	"EBTUN"	"VALLADOLID"	"20.6628823581862"	"-88.261767493333"
"JACINTO UC DE LOS SANTOS"	""	"KANXOC"	"VALLADOLID"	"20.6200258150451"	"-88.1016784689588"
"RAFAEL CHAZARO PEREZ"	""	"PIXOY"	"VALLADOLID"	"20.7164944040453"	"-88.2654880065574"
"LAZARO CARDENAS DEL RIO"	""	"POPOLA"	"VALLADOLID"	"20.7275718946407"	"-88.2315747404342"
"ZAMNA"	""	"TAHMUY"	"VALLADOLID"	"20.7591392768164"	"-88.1425005702611"
"JOSE MARIA MORELOS Y PAVON"	""	"TESOCO"	"VALLADOLID"	"20.721745339538"	"-88.1562187248495"
"BENITO JUAREZ GARCIA"	""	"TIXHUALACTUN"	"VALLADOLID"	"20.6451490836049"	"-88.1434833819578"
"NIÑOS HEROES"	""	"XUILUB"	"VALLADOLID"	"20.9156480462221"	"-88.4206563838372"
"SOR JUANA INES DE LA CRUZ"	""	"YALCOBA"	"VALLADOLID"	"20.790181923284"	"-88.0323717145049"
"FRANCISCO I. MADERO"	""	"YALCOBA"	"VALLADOLID"	"20.7914656949913"	"-88.0445837168458"
"BENITO JUAREZ GARCIA"	""	"TEPAKAN"	"VALLADOLID"	"21.0532304844181"	"-89.0402577846041"
"ADOLFO CISNEROS CAMARA"	""	"DZITNUP"	"VALLADOLID"	"20.644524020014"	"-88.2443676743819"
"GUILLERMO PRIETO"	""	"EBTUN"	"VALLADOLID"	"20.6649222280477"	"-88.2593327375457"
"MANUEL CRESCENCIO REJON"	""	"KANXOC"	"VALLADOLID"	"20.6150709997932"	"-88.0977995086104"
"JOSE MARIA ITURRALDE TRACONIS"	""	"PIXOY"	"VALLADOLID"	"20.7188450658706"	"-88.2615862796573"
"MARIANO MATAMOROS"	""	"POPOLA"	"VALLADOLID"	"20.7332776061081"	"-88.2391374013369"
"MARIANO MATAMOROS"	""	"POPOLA"	"VALLADOLID"	"20.7268660378818"	"-88.2389338742252"
"ERNESTO NOVELO TORRES"	""	"TAHMUY"	"VALLADOLID"	"20.7603982181831"	"-88.1405263524789"
"JOSE INES NOVELO"	""	"TESOCO"	"VALLADOLID"	"20.7249495749499"	"-88.1564733078189"
"DELIO MORENO CANTON"	""	"TIKUCH"	"VALLADOLID"	"20.701665548302"	"-88.1106107838635"
"EDUARDO URZAIZ RODRIGUEZ"	""	"TIXHUALACTUN"	"VALLADOLID"	"20.6400135875247"	"-88.1439866989265"
"MANUEL ACUÑA"	""	"XUILUB"	"VALLADOLID"	"20.9144934059108"	"-88.4194270091575"
"HECTOR VICTORIA AGUILAR"	""	"YALCOBA"	"VALLADOLID"	"20.7864004584471"	"-88.0343853406827"
"SECUNDARIA COMUNITARIA"	""	"TEPAKAN"	"VALLADOLID"	"21.0540613817446"	"-89.0440087979201"
"CAANA EK"	""	"CANAKOM"	"YAXCABA"	"20.4400862498741"	"-88.7617485598606"
"JACINTO CANEK"	""	"TIHOLOP"	"YAXCABA"	"20.330293788319"	"-88.686785300973"
"PREESCOLAR INDIGENA PAEPI"	""	"HUECHEN BALAM"	"YAXCABA"	"20.3943298396339"	"-88.6823006136555"
"CUAUHTEMOC"	""	"LIBRE UNION"	"YAXCABA"	"20.7069034238315"	"-88.8137235287702"
"ZAC BEH"	""	"YAXUNAH"	"YAXCABA"	"20.5393936890963"	"-88.6741673646982"
"PREESCOLAR COMUNITARIO"	""	"POPOLA"	"YAXCABA"	"20.7286614197943"	"-88.2364899199554"
"ZAZIL HA"	""	"TAHDZIBICHEN"	"YAXCABA"	"20.4526236217328"	"-88.8312590883488"
"JOSE DE LA LUZ MENA ALCOCER"	""	"TIHOLOP"	"YAXCABA"	"20.3333911536824"	"-88.6930902766132"
"BENITO JUAREZ GARCIA"	""	"HUECHEN BALAM"	"YAXCABA"	"20.392192357019"	"-88.6807818773996"
"NACHI COCOM"	""	"LIBRE UNION"	"YAXCABA"	"20.7102386978245"	"-88.8076819936505"
"AGUSTIN FRANCO VILLANUEVA"	""	"SANTA MARIA"	"YAXCABA"	"21.3558012355377"	"-87.744311618501"
"SALVADOR ALVARADO"	""	"KANCABDZONOT"	"YAXCABA"	"20.5097835112175"	"-88.7151617328016"
"CUAUHTEMOC"	""	"POPOLA"	"YAXCABA"	"20.7308136601086"	"-88.2435402628059"
"JOSE CLEMENTE OROZCO"	""	"CANAKOM"	"YAXCABA"	"20.4418608120192"	"-88.7653872122088"
"JOSE MARIA PINO SUAREZ"	""	"TIHOLOP"	"YAXCABA"	"20.3322792351602"	"-88.6881417197784"
"SECUNDARIA COMUNITARIA"	""	"HUECHEN BALAM"	"YAXCABA"	"20.3917798216187"	"-88.6800516867432"
"EL APOSTOL DEL ARBOL"	""	"YAXUNAH"	"YAXCABA"	"20.5408199262778"	"-88.6736883452931"
"JACINTO CANEK"	""	"TAHDZIBICHEN"	"YAXCABA"	"20.4470995268753"	"-88.8290823398157"
"PREESCOLAR COMUNITARIO"	""	"CHABIHAU"	"YOBAIN"	"21.3572511240906"	"-89.1164128107557"
"CUAUHTEMOC"	""	"CHABIHAU"	"YOBAIN"	"21.3554577072567"	"-89.1284539129134"
"JUAN CANO Y CANO"	""	"CHABIHAU"	"YOBAIN"	"21.3576901264319"	"-89.1179912515858"
"HERMENEGILDO GALEANA"	"CALLE 1"	"TEXAN CAMARA"	"MERIDA"	"20.8451013425774"	"-89.5988420570144"
"MARIANO MATAMOROS"	"CALLE 18"	"SAN IGNACIO TESIP"	"MERIDA"	"21.0801187711022"	"-89.7207354486045"
"JOSEFA ORTIZ DE DOMINGUEZ"	"CALLE 20 54"	"YALCON"	"VALLADOLID"	"20.7052598964832"	"-88.2834056432469"
"TUUMBEN K'IIN"	"CALLE 61"	"SANTA BARBARA I"	"UMAN"	"20.8533013622619"	"-89.8151137770571"
"MARIANO MATAMOROS"	"CALLE 8"	"SAN ANTONIO CHEL"	"HUNUCMA"	"21.0885212151675"	"-89.8884929155238"
"PRIMARIA INDIGENA PAEPI"	"CALLE CHUCTEIL"	"CHUCTEIL"	"CHIKINDZONOT"	"20.2240142940984"	"-88.557905973805"
"CUAUHTEMOC"	"CALLE CONOCIDO SN"	"YAXCOPIL"	"PETO"	"19.8027579458279"	"-88.9336537051851"
"PREESCOLAR COMUNITARIO"	"CALLE SAN DIEGO"	"SAN DIEGO"	"CUNCUNUL"	"20.5967582088495"	"-88.3439323636762"
"RICARDO GARIBAY"	"CARRETERA A QUINTANA ROO"	"KAMBUL"	"PETO"	"19.9887684180614"	"-88.9081797527052"
"JESUS REYES HEROLES"	"CARRETERA A TEMOZON"	"YAXCOPIL"	"PETO"	"20.1884962481781"	"-88.7792230782452"
"LUIS GONZAGA URBINA"	"CARRETERA A XACABCHEN"	"XANLA"	"CHANKOM"	"20.5692662479968"	"-88.5420412187304"
"EMILIANO ZAPATA"	"CARRETERA DZONOT AKE-DZONOT TIGRE"	"DZONOT AKE"	"TIZIMIN"	"21.0008327090125"	"-87.9491250035517"
"YUCATAN"	"CARRETERA HIPOLITO-SAN JOSE CONDE"	"SAN HIPOLITO"	"TIZIMIN"	"21.1726691943841"	"-87.7718138845171"
"BENITO JUAREZ GARCIA"	"CARRETERA PETO-ICHMUL KILOMETRO 20.5"	"DZONOTCHEL"	"PETO"	"20.1062714198989"	"-88.7249646298179"
"TUTUL XIU"	"CARRETERA RUTA PUUC KILOMETRO 2.5"	"POTOIT"	"OXKUTZCAB"	"20.1238584139592"	"-89.4633285621636"
"ESCUELA SECUNDARIA TECNICA NUM. 3"	"CARRETERA TEKAX-TZUCACAB KILOMETRO 7"	"SAN DIEGO TEKAX"	"TEKAX"	"19.8508087246679"	"-89.2110914251924"
"JUAN PIO PEREZ VERMONT"	"DOMICILIO CONOCIDO"	"FELIPE CARRILLO PUERTO"	"CHEMAX"	"20.7645229676802"	"-87.8498789169019"
"JUSTO SIERRA MENDEZ"	NA	"TULIN"	"CHEMAX"	"20.4911457993105"	"-87.9412198375415"
"FELIPE CARRILLO PUERTO"	NA	"SAN FRANCISCO DE ASIS"	"PETO"	"19.9399968510798"	"-88.8513117130352"
"IGNACIO ZARAGOZA"	NA	"DZONOT AKE"	"TIZIMIN"	"21.5108522352375"	"-87.9532738879153"
"PRIMARIA COMUNITARIA"	"SN"	"KANKABCHEN GAMBOA"	"BACA"	"21.1550052975727"	"-89.4011399165337"
"PRIMARIA INDIGENA PAEPI"	"SN"	"X-CHAY"	"CHICHIMILA"	"20.3150444056866"	"-88.2101910405377"
"PLAN DE DZELKOOP"	"SN"	"DZEAL"	"KAUA"	"20.5270007950004"	"-88.5302768107151"
"PRIMARIA INDIGENA PAEPI"	"SN"	"SAN MIGUEL"	"TAHDZIU"	"20.2182596806106"	"-88.8868273460606"
"PREESCOLAR INDIGENA PAEPI"	"SN"	"TRASCORRAL"	"TIZIMIN"	"21.2251080976935"	"-87.9702271086308"
"PRIMARIA COMUNITARIA"	"SN"	"FELIPE CARRILLO PUERTO NUMERO UNO"	"TIZIMIN"	"21.2654649555918"	"-87.9222537988908"
"PRIMARIA INDIGENA PAEPI"	"SN"	"TRASCORRAL"	"TIZIMIN"	"21.2175170974941"	"-87.775080091366"
"SERAPIO BAQUEIRO PREVE"	"SN"	"DZONOT MEZO"	"TIZIMIN"	"21.4271082588228"	"-88.0508411371935"
"PREESCOLAR COMUNITARIO"	""	"SIHUNCHEN"	"ABALA"	"20.6831310336772"	"-89.6241039177192"
"FELIPE CARRILLO PUERTO"	""	"CACAO"	"ABALA"	"20.630144803928"	"-89.7469779758807"
"VICENTE GUERRERO"	""	"SIHUNCHEN"	"ABALA"	"20.7173067560009"	"-89.5917121126427"
"MIGUEL HIDALGO Y COSTILLA"	""	"CACAO"	"ABALA"	"20.6978799836214"	"-89.569452931138"
"PREESCOLAR COMUNITARIO"	""	"CIBCEH"	"ACANCEH"	"20.7602439724559"	"-89.4066976367234"
"PREESCOLAR COMUNITARIO"	""	"DZITINA"	"ACANCEH"	"20.7971791829349"	"-89.4723218444445"
"PRIMARIA COMUNITARIA"	""	"CIBCEH"	"ACANCEH"	"20.8493339925689"	"-89.4473922385154"
"PRIMARIA COMUNITARIA"	""	"DZITINA"	"ACANCEH"	"20.7779106959365"	"-89.4697068802295"
"PREESCOLAR COMUNITARIO"	""	"PLAN CHAC POZO TRES"	"AKIL"	"20.238811999041"	"-89.3357055102738"
"ALFREDO BARRERA VASQUEZ"	""	"SAN DIEGO"	"AKIL"	"20.219424246782"	"-89.3861444688224"
"PRIMARIA COMUNITARIA"	""	"PLAN CHAC POZO TRES"	"AKIL"	"20.2721017419511"	"-89.3309096780594"
"PREESCOLAR COMUNITARIO"	""	"SAN ISIDRO KUXUB"	"BACA"	"21.1417387123478"	"-89.3935352455336"
"PREESCOLAR COMUNITARIO"	""	"KANKABCHEN GAMBOA"	"BACA"	"21.0572092388447"	"-89.3691485403424"
"JUSTO SIERRA MENDEZ"	""	"SAN ISIDRO KUXUB"	"BACA"	"21.1209272787578"	"-89.3856190456766"
"PREESCOLAR COMUNITARIO"	""	"LA GRAN LUCHA"	"BUCTZOTZ"	"21.2726009785363"	"-88.6253885921072"
"FELIPE CARRILLO PUERTO"	""	"LA GRAN LUCHA"	"BUCTZOTZ"	"21.2939441864151"	"-88.7748051190295"
"SECUNDARIA COMUNITARIA"	""	"LA GRAN LUCHA"	"BUCTZOTZ"	"21.275969268393"	"-88.7993240434216"
"PREESCOLAR COMUNITARIO"	""	"SAN ANTONIO XIAT"	"CANSAHCAB"	"21.1741059160015"	"-89.1197294303478"
"JUAN DE DIOS GOMEZ Y GOMEZ"	""	"SAN ANTONIO XIAT"	"CANSAHCAB"	"21.1756896165997"	"-89.0558645340611"
"PREESCOLAR INDIGENA PAEPI"	""	"NENELA"	"CANTAMAYEC"	"20.4697726956565"	"-89.023913435847"
"JOSE CLEMENTE OROZCO"	""	"NENELA"	"CANTAMAYEC"	"20.4432965846948"	"-89.1357002728849"
"PREESCOLAR INDIGENA PAEPI"	""	"X-AKABCHEN"	"CUNCUNUL"	"20.6487398227126"	"-88.2913962943833"
"PRIMARIA INDIGENA PAEPI"	""	"CHEBALAM"	"CUNCUNUL"	"20.6583104141597"	"-88.3666478372024"
"PRIMARIA COMUNITARIA"	""	"SAN DIEGO"	"CUNCUNUL"	"20.5605939520253"	"-88.4071398092444"
"PRIMARIA INDIGENA PAEPI"	""	"X-AKABCHEN"	"CUNCUNUL"	"20.6291452928993"	"-88.3466306425934"
"PREESCOLAR COMUNITARIO"	""	"NOHCHAKAN"	"CUZAMA"	"20.7074110758301"	"-89.3269846583242"
"PRIMARIA COMUNITARIA"	""	"NOHCHAKAN"	"CUZAMA"	"20.6680441422316"	"-89.3448353389636"
"PREESCOLAR INDIGENA PAEPI"	""	"X-BOX"	"CHACSINKIN"	"20.1531897738936"	"-89.0328602659838"
"NARCISO MENDOZA"	""	"X-BOX"	"CHACSINKIN"	"20.2616504859541"	"-88.9901548410474"
"PREESCOLAR INDIGENA PAEPI"	""	"TZUKMUC"	"CHANKOM"	"20.5565781347299"	"-88.5122650772367"
"PREESCOLAR COMUNITARIO"	""	"XANLA"	"CHANKOM"	"20.3228310695538"	"-88.6501244806956"
"ESCUELA COMUNITARIA CONAFE"	""	"X-COCAIL"	"CHANKOM"	"20.5955546524658"	"-88.5306177212089"
"PREESCOLAR COMUNITARIO"	""	"XKATUN"	"CHANKOM"	"20.4701433975317"	"-88.616797781907"
"MANUEL ANTONIO AY"	""	"MUCHUCUXCAH"	"CHANKOM"	"20.4903994527591"	"-88.541438664631"
"PRIMARIA INDIGENA PAEPI"	""	"NICTE-HA"	"CHANKOM"	"20.6150610576088"	"-88.5930789198883"
"GABRIEL RAMOS MILLAN"	""	"TZUKMUC"	"CHANKOM"	"20.4787901358419"	"-88.5606664324532"
"ALVARO OBREGON"	""	"XANLA"	"CHANKOM"	"20.3903735173149"	"-88.6201792557307"
"PETEN ITSA"	""	"X-BOHOM"	"CHANKOM"	"20.6034431190717"	"-88.4938839211351"
"LUIS DONALDO COLOSIO MURRIETA"	""	"X-COCAIL"	"CHANKOM"	"20.4290764656584"	"-88.6256795039782"
"AQUILES SERDAN"	""	"XKATUN"	"CHANKOM"	"20.58590168119"	"-88.5656449747469"
"CUAUHTEMOC"	""	"MUCHUCUXCAH"	"CHANKOM"	"20.6283448419202"	"-88.5962197570089"
"ESCUELA COMUNITARIA CONAFE"	""	"TZUKMUC"	"CHANKOM"	"20.6301412068929"	"-88.6018464772231"
"KUKULKAN"	""	"MUCHUCUXCAH"	"CHANKOM"	"20.4841116815943"	"-88.5894616683951"
"PREESCOLAR INDIGENA PAEPI"	""	"SAN ROMAN"	"CHEMAX"	"20.8023171270532"	"-87.7485641754137"
"PREESCOLAR INDIGENA PAEPI"	""	"KANTO"	"CHEMAX"	"20.7619411693065"	"-87.754589884092"
"MARGARITA MAZA DE JUAREZ"	""	"CHECHMIL"	"CHEMAX"	"20.7911028270281"	"-87.7378989188184"
"PREESCOLAR INDIGENA PAEPI"	""	"PABALAM"	"CHEMAX"	"20.8611467338572"	"-87.7043713607137"
"PREESCOLAR INDIGENA PAEPI"	""	"LOL-BE"	"CHEMAX"	"20.6074227724118"	"-87.8011505305987"
"PREESCOLAR INDIGENA PAEPI"	""	"BUENAVISTA"	"CHEMAX"	"20.5845469261792"	"-87.822227474636"
"ESCUELA CONAFE"	""	"KONSAHCAB"	"CHEMAX"	"20.6854106313948"	"-87.8999472206086"
"PREESCOLAR INDIGENA PAEPI"	""	"SAN JOSE CHAHUAY"	"CHEMAX"	"20.7997838259619"	"-87.8862048549314"
"PREESCOLAR INDIGENA PAEPI"	""	"XIM-HA"	"CHEMAX"	"20.6724680823971"	"-87.7362358799998"
"PREESCOLAR INDIGENA PAEPI"	""	"HIDALGO Y CORTEZ"	"CHEMAX"	"20.8671014590894"	"-87.6787672442959"
"PREESCOLAR INDIGENA PAEPI"	""	"PUNTA LAGUNA"	"CHEMAX"	"20.9047437862805"	"-87.6360769484823"
"PREESCOLAR INDIGENA PAEPI"	""	"HOTEOCH"	"CHEMAX"	"20.5068123675154"	"-87.9114282694031"
"PREESCOLAR INDIGENA PAEPI"	""	"TULIN"	"CHEMAX"	"20.6084282724806"	"-87.9017962737031"
"PREESCOLAR INDIGENA PAEPI"	""	"FELIPE CARRILLO PUERTO"	"CHEMAX"	"20.5261779541635"	"-87.9363108041287"
"PREESCOLAR INDIGENA PAEPI"	""	"ESTRELLA"	"CHEMAX"	"20.6844849420697"	"-87.9927693607053"
"PREESCOLAR INDIGENA PAEPI"	""	"GUADALUPE"	"CHEMAX"	"20.6816457558258"	"-87.73207110151"
"CECILIO CHI"	""	"SAN ROMAN"	"CHEMAX"	"20.6848724862894"	"-87.8761754557827"
"GUADALUPE VICTORIA"	""	"KANTO"	"CHEMAX"	"20.6553095561723"	"-87.8585608412982"
"SALVADOR DIAZ MIRON"	""	"CHECHMIL"	"CHEMAX"	"20.6166019632961"	"-87.902332490882"
"PABLO MORENO"	""	"PABALAM"	"CHEMAX"	"20.8424454169102"	"-87.7760210766649"
"PRIMARIA INDIGENA PAEPI"	""	"BUENAVISTA"	"CHEMAX"	"20.6153562471431"	"-87.8992794153824"
"PRIMARIA INDIGENA PAEPI"	""	"LA ESPERANZA"	"CHEMAX"	"20.6513557538929"	"-87.9857710722509"
"ESCUELA CONAFE"	""	"KONSAHCAB"	"CHEMAX"	"20.8960211961906"	"-87.6612003109755"
"MIGUEL ALEMAN VALDEZ"	""	"SAN JOSE CHAHUAY"	"CHEMAX"	"20.7908141095474"	"-87.7240296182716"
"PRIMARIA INDIGENA PAEPI"	""	"XIM-HA"	"CHEMAX"	"20.7752402755822"	"-87.8063964759346"
"U SASIL KAAN"	""	"HIDALGO Y CORTEZ"	"CHEMAX"	"20.5957434431062"	"-87.9087707115726"
"PRIMARIA INDIGENA PAEPI"	""	"PUNTA LAGUNA"	"CHEMAX"	"20.7699498130347"	"-87.8649199316204"
"MANUEL AVILA CAMACHO"	""	"HOTEOCH"	"CHEMAX"	"20.5678664611125"	"-87.9132081706969"
"FELIPE CARRILLO PUERTO"	""	"FELIPE CARRILLO PUERTO"	"CHEMAX"	"20.9772497398388"	"-87.6540849707998"
"PRIMARIA INDIGENA PAEPI"	""	"ESTRELLA"	"CHEMAX"	"20.5006202042207"	"-87.9248179345513"
"PRIMARIA INDIGENA PAEPI"	""	"GUADALUPE"	"CHEMAX"	"20.8120256554157"	"-87.9272694276954"
"SECUNDARIA COMUNITARIA"	""	"SAN ROMAN"	"CHEMAX"	"20.9121760717826"	"-87.7126102460466"
"JUAN RUIZ DE ALARCON"	""	"CHECHMIL"	"CHEMAX"	"20.4865891729077"	"-87.9337033683696"
"SECUNDARIA COMUNITARIA"	""	"PABALAM"	"CHEMAX"	"20.712957991258"	"-87.752340499588"
"SECUNDARIA COMUNITARIA"	""	"LOL-BE"	"CHEMAX"	"20.9626647699591"	"-87.6487505821598"
"SECUNDARIA COMUNITARIA"	""	"LA ESPERANZA"	"CHEMAX"	"20.6780350556424"	"-87.8004753550743"
"SECUNDARIA COMUNITARIA"	""	"SAN JOSE CHAHUAY"	"CHEMAX"	"20.4853681279694"	"-87.9404702393959"
"SECUNDARIA COMUNITARIA"	""	"HIDALGO Y CORTEZ"	"CHEMAX"	"20.6369399091615"	"-87.8945035908511"
"SECUNDARIA COMUNITARIA"	""	"PUNTA LAGUNA"	"CHEMAX"	"20.6637827340271"	"-87.8480445763606"
"SECUNDARIA COMUNITARIA"	""	"HOTEOCH"	"CHEMAX"	"20.6866180971419"	"-87.7437162223552"
"SECUNDARIA COMUNITARIA"	""	"GUADALUPE"	"CHEMAX"	"20.5675045005945"	"-87.8793900145596"
"PREESCOLAR INDIGENA PAEPI"	""	"CELTUN"	"CHICHIMILA"	"20.3948977867982"	"-88.2590256874087"
"FRANCISCO I. MADERO"	""	"SAN PEDRO"	"CHICHIMILA"	"20.5556651155067"	"-88.191787794978"
"PREESCOLAR INDIGENA PAEPI"	""	"X-CHAY"	"CHICHIMILA"	"20.6473010376954"	"-88.1933262106985"
"PREESCOLAR INDIGENA PAEPI"	""	"NUEVO X-HABIN"	"CHICHIMILA"	"20.2874231063802"	"-88.2016374244464"
"PREESCOLAR INDIGENA PAEPI"	""	"CRUZ-CHEN"	"CHICHIMILA"	"20.3362757797528"	"-88.2098348905666"
"ESCUELA CONAFE"	""	"CHAN PICH"	"CHICHIMILA"	"20.2917988076008"	"-88.2260294056651"
"PREESCOLAR INDIGENA PAEPI"	""	"VILLAHERMOSA"	"CHICHIMILA"	"20.3659759843919"	"-88.1203891592076"
"ESCUELA COMUNITARIA CONAFE"	""	"CHIBILUB"	"CHICHIMILA"	"20.6135993236153"	"-88.1926589174992"
"PREESCOLAR INDIGENA PAEPI"	""	"SAN SALVADOR"	"CHICHIMILA"	"20.5868569959475"	"-88.1786006945198"
